"dgp","L","m","kappa","seed","available","cond","delivered","avail_top","avail_rest","frontier","interior","width","groups"
"affine",100,25,0.5,100133,0.98,1,0.98,0.8,1,1,1,0.0374089655859401,1
"affine",100,25,0.5,100134,0.98,1,0.98,0.8,1,1,1,0.0374757777514413,1
"affine",100,25,0.5,100135,0.98,1,0.98,0.8,1,1,1,0.0274986331240081,1
"affine",100,25,0.5,100136,0.98,1,0.98,0.8,1,1,1,0.0477478368269006,1
"affine",100,25,0.5,100137,0.98,1,0.98,0.8,1,1,1,0.0365623496484763,1
"affine",100,25,0.5,100138,0.99,1,0.99,0.9,1,1,1,0.0434037168531795,1
"affine",100,25,0.5,100139,0.98,1,0.98,0.8,1,1,1,0.0452871650180346,1
"affine",100,25,0.5,100140,0.98,1,0.98,0.8,1,1,1,0.0443004715800715,1
"affine",100,25,0.5,100141,0.98,1,0.98,0.8,1,1,1,0.0350374937991955,1
"affine",100,25,0.5,100142,0.98,1,0.98,0.8,1,1,1,0.0379365670267737,1
"affine",100,25,0.5,100143,0.98,0.826530612244898,0.81,0.8,1,0.966666666666667,0.764705882352941,0.0325090542945635,1
"affine",100,25,0.5,100144,0.98,1,0.98,0.8,1,1,1,0.052884834623085,1
"affine",100,25,0.5,100145,0.99,0.98989898989899,0.98,0.9,1,1,0.985507246376812,0.0446209402060479,1
"affine",100,25,0.5,100146,0.98,1,0.98,0.8,1,1,1,0.0591374409138478,1
"affine",100,25,0.5,100147,0.98,1,0.98,0.8,1,1,1,0.0290677010504417,1
"affine",100,25,0.5,100148,0.98,1,0.98,0.8,1,1,1,0.0327855903506716,1
"affine",100,25,0.5,100149,0.97,1,0.97,0.7,1,1,1,0.0365076109481487,1
"affine",100,25,0.5,100150,0.98,1,0.98,0.8,1,1,1,0.0414153675106537,1
"affine",100,25,0.5,100151,0.99,0.98989898989899,0.98,0.9,1,1,0.984375,0.0372349713237395,1
"affine",100,25,0.5,100152,0.99,0.97979797979798,0.97,0.9,1,1,0.974025974025974,0.0743480335487363,1
"affine",100,25,0.5,100153,0.98,0.979591836734694,0.96,0.8,1,0.96969696969697,0.984615384615385,0.0299900040469034,1
"affine",100,25,0.5,100154,0.98,0.989795918367347,0.97,0.8,1,1,0.986111111111111,0.0420996019242064,1
"affine",100,25,0.5,100155,0.98,1,0.98,0.8,1,1,1,0.0550838620540475,1
"affine",100,25,0.5,100156,0.99,1,0.99,0.9,1,1,1,0.0511740554799502,1
"affine",100,25,0.5,100157,0.97,1,0.97,0.7,1,1,1,0.0299277992248338,1
"affine",100,25,0.5,100158,0.98,1,0.98,0.8,1,1,1,0.0511771475629756,1
"affine",100,25,0.5,100159,0.98,0.948979591836735,0.93,0.8,1,1,0.927536231884058,0.0253437740498031,1
"affine",100,25,0.5,100160,0.98,1,0.98,0.8,1,1,1,0.0305419635858468,1
"affine",100,25,0.5,100161,0.98,1,0.98,0.8,1,1,1,0.0305201009790623,1
"affine",100,25,0.5,100162,0.98,1,0.98,0.8,1,1,1,0.0471600193199826,1
"affine",100,25,0.5,100163,0.98,1,0.98,0.8,1,1,1,0.043437920645491,1
"affine",100,25,0.5,100164,0.98,1,0.98,0.8,1,1,1,0.0466516645159926,1
"affine",100,25,0.5,100165,0.99,1,0.99,0.9,1,1,1,0.0352063693034721,1
"affine",100,25,0.5,100166,0.98,1,0.98,0.8,1,1,1,0.0430190493031095,1
"affine",100,25,0.5,100167,0.98,1,0.98,0.8,1,1,1,0.0421157861548803,1
"affine",100,25,0.5,100168,0.98,0.979591836734694,0.96,0.8,1,1,0.975,0.0516929606821586,1
"affine",100,25,0.5,100169,0.98,1,0.98,0.8,1,1,1,0.0539968218973446,1
"affine",100,25,0.5,100170,0.98,0.989795918367347,0.97,0.8,1,1,0.986486486486487,0.0528312859954592,1
"affine",100,25,0.5,100171,0.98,0.989795918367347,0.97,0.8,1,1,0.985714285714286,0.0316660010139514,1
"affine",100,25,0.5,100172,0.98,1,0.98,0.8,1,1,1,0.0317734632855323,1
"affine",100,25,0.5,100173,0.98,1,0.98,0.8,1,1,1,0.0474978989556692,1
"affine",100,25,0.5,100174,0.97,1,0.97,0.7,1,1,1,0.0533513366357782,1
"affine",100,25,0.5,100175,0.98,1,0.98,0.8,1,1,1,0.0518689947583703,1
"affine",100,25,0.5,100176,0.99,0.787878787878788,0.78,0.9,1,0.851851851851852,0.763888888888889,0.0294826097841201,1
"affine",100,25,0.5,100177,0.98,1,0.98,0.8,1,1,1,0.0316348124374486,1
"affine",100,25,0.5,100178,0.98,1,0.98,0.8,1,1,1,0.0305119204888161,1
"affine",100,25,0.5,100179,0.98,1,0.98,0.8,1,1,1,0.0416686446195696,1
"affine",100,25,0.5,100180,0.98,1,0.98,0.8,1,1,1,0.0368946886049171,1
"affine",100,25,0.5,100181,0.98,1,0.98,0.8,1,1,1,0.0364317294220587,1
"affine",100,25,0.5,100182,0.99,0.98989898989899,0.98,0.9,1,1,0.986666666666667,0.0405493512546804,1
"affine",100,25,0.5,100183,0.98,1,0.98,0.8,1,1,1,0.0362085387251143,1
"affine",100,25,0.5,100184,0.98,1,0.98,0.8,1,1,1,0.0473428908796558,1
"affine",100,25,0.5,100185,0.98,1,0.98,0.8,1,1,1,0.0498264667742543,1
"affine",100,25,0.5,100186,0.97,0.917525773195876,0.89,0.7,1,0.923076923076923,0.915492957746479,0.0242285296689315,1
"affine",100,25,0.5,100187,0.98,0.989795918367347,0.97,0.8,1,0.961538461538462,1,0.037247100524891,1
"affine",100,25,0.5,100188,0.98,1,0.98,0.8,1,1,1,0.0461568554979304,1
"affine",100,25,0.5,100189,0.99,0.98989898989899,0.98,0.9,1,1,0.987179487179487,0.0427393542235659,1
"affine",100,25,0.5,100190,0.98,1,0.98,0.8,1,1,1,0.0342588450631241,1
"affine",100,25,0.5,100191,0.98,1,0.98,0.8,1,1,1,0.0413451117300618,1
"affine",100,25,0.5,100192,0.98,1,0.98,0.8,1,1,1,0.0317791495267915,1
"affine",100,25,0.5,100193,0.99,0.98989898989899,0.98,0.9,1,1,0.985074626865672,0.0394496504280361,1
"affine",100,25,0.5,100194,0.98,1,0.98,0.8,1,1,1,0.0437161731135287,1
"affine",100,25,0.5,100195,0.99,0.848484848484849,0.84,0.9,1,0.851851851851852,0.847222222222222,0.0432705132522441,1
"affine",100,25,0.5,100196,0.98,1,0.98,0.8,1,1,1,0.035582387783384,1
"affine",100,25,0.5,100197,0.99,1,0.99,0.9,1,1,1,0.0341376168641027,1
"affine",100,25,0.5,100198,0.98,1,0.98,0.8,1,1,1,0.0317921091767377,1
"affine",100,25,0.5,100199,0.98,1,0.98,0.8,1,1,1,0.0357395314317158,1
"affine",100,25,0.5,100200,0.98,1,0.98,0.8,1,1,1,0.0601052350249134,1
"curved",100,25,0.5,1100001,0.98,1,0.98,0.8,1,1,1,0.045872546008011,1
"curved",100,25,0.5,1100002,0.98,0.948979591836735,0.93,0.8,1,1,0.924242424242424,0.0496503106137866,1
"curved",100,25,0.5,1100003,0.98,1,0.98,0.8,1,1,1,0.0647974126287408,1
"curved",100,25,0.5,1100004,0.98,1,0.98,0.8,1,1,1,0.0631983126326808,1
"curved",100,25,0.5,1100005,0.98,1,0.98,0.8,1,1,1,0.0619369051210154,1
"curved",100,25,0.5,1100006,0.98,1,0.98,0.8,1,1,1,0.0468966414420093,1
"curved",100,25,0.5,1100007,0.99,0.98989898989899,0.98,0.9,1,0.961538461538462,1,0.0789186698582237,1
"curved",100,25,0.5,1100008,0.98,0.989795918367347,0.97,0.8,1,1,0.985507246376812,0.056563657823178,1
"curved",100,25,0.5,1100009,0.98,0.959183673469388,0.94,0.8,1,0.96875,0.954545454545455,0.0602466922086141,1
"curved",100,25,0.5,1100010,0.98,1,0.98,0.8,1,1,1,0.0518574076652256,1
"curved",100,25,0.5,1100011,0.98,1,0.98,0.8,1,1,1,0.0661158508410772,1
"curved",100,25,0.5,1100012,0.98,1,0.98,0.8,1,1,1,0.0483512866202558,1
"curved",100,25,0.5,1100013,0.98,0.806122448979592,0.79,0.8,1,0.84,0.794520547945205,0.0676629046546325,1
"curved",100,25,0.5,1100014,0.98,0.877551020408163,0.86,0.8,1,0.909090909090909,0.861538461538462,0.0591488865233186,1
"curved",100,25,0.5,1100015,0.98,0.612244897959184,0.6,0.8,1,0.833333333333333,0.540540540540541,0.0587998071101325,1
"curved",100,25,0.5,1100016,0.99,1,0.99,0.9,1,1,1,0.0578619906094827,1
"curved",100,25,0.5,1100017,0.98,1,0.98,0.8,1,1,1,0.0536889611412815,1
"curved",100,25,0.5,1100018,0.98,1,0.98,0.8,1,1,1,0.0615162622680347,1
"curved",100,25,0.5,1100019,0.98,0.938775510204082,0.92,0.8,1,0.966666666666667,0.926470588235294,0.0568041774295966,1
"curved",100,25,0.5,1100020,0.98,1,0.98,0.8,1,1,1,0.0665362549073449,1
"curved",100,25,0.5,1100021,0.98,1,0.98,0.8,1,1,1,0.0685844819793147,1
"curved",100,25,0.5,1100022,0.98,0.948979591836735,0.93,0.8,1,1,0.933333333333333,0.0653374661777537,1
"curved",100,25,0.5,1100023,0.98,0.928571428571429,0.91,0.8,1,0.911764705882353,0.9375,0.054610350792774,1
"curved",100,25,0.5,1100024,0.98,0.744897959183674,0.73,0.8,1,0.91304347826087,0.693333333333333,0.0643442626873376,1
"curved",100,25,0.5,1100025,0.98,0.959183673469388,0.94,0.8,1,0.967741935483871,0.955223880597015,0.0666474421140721,1
"curved",100,25,0.5,1100026,0.99,0.909090909090909,0.9,0.9,1,0.966666666666667,0.884057971014493,0.0552599067069761,1
"curved",100,25,0.5,1100027,0.98,1,0.98,0.8,1,1,1,0.0649298096921608,1
"curved",100,25,0.5,1100028,0.98,1,0.98,0.8,1,1,1,0.061640588813336,1
"curved",100,25,0.5,1100029,0.99,1,0.99,0.9,1,1,1,0.0606993013033035,1
"curved",100,25,0.5,1100030,0.98,1,0.98,0.8,1,1,1,0.0530219158177483,1
"curved",100,25,0.5,1100031,0.98,1,0.98,0.8,1,1,1,0.0572011540417134,1
"curved",100,25,0.5,1100032,0.98,1,0.98,0.8,1,1,1,0.0590138603829267,1
"curved",100,25,0.5,1100033,0.99,1,0.99,0.9,1,1,1,0.0554701218322974,1
"curved",100,25,0.5,1100034,0.98,1,0.98,0.8,1,1,1,0.0597609135701979,1
"curved",100,25,0.5,1100035,0.98,0.663265306122449,0.65,0.8,1,0.805555555555556,0.580645161290323,0.0434604183434009,1
"curved",100,25,0.5,1100036,0.98,1,0.98,0.8,1,1,1,0.0579830330307223,1
"curved",100,25,0.5,1100037,0.98,0.908163265306122,0.89,0.8,1,0.964285714285714,0.885714285714286,0.0621263103597098,1
"curved",100,25,0.5,1100038,0.99,0.98989898989899,0.98,0.9,1,1,0.985294117647059,0.0654213144680725,1
"curved",100,25,0.5,1100039,0.98,0.908163265306122,0.89,0.8,1,0.96551724137931,0.884057971014493,0.0526067268746915,1
"curved",100,25,0.5,1100040,0.97,0.969072164948454,0.94,0.7,1,1,0.954545454545455,0.071030041488836,1
"curved",100,25,0.5,1100041,0.98,1,0.98,0.8,1,1,1,0.072140076143248,1
"curved",100,25,0.5,1100042,0.99,1,0.99,0.9,1,1,1,0.0684595327951275,1
"curved",100,25,0.5,1100043,0.98,0.785714285714286,0.77,0.8,1,0.815789473684211,0.766666666666667,0.0464377122220702,1
"curved",100,25,0.5,1100044,0.98,1,0.98,0.8,1,1,1,0.0588142774130655,1
"curved",100,25,0.5,1100045,0.98,0.989795918367347,0.97,0.8,1,1,0.984375,0.0694165428095058,1
"curved",100,25,0.5,1100046,0.98,1,0.98,0.8,1,1,1,0.0601790538766822,1
"curved",100,25,0.5,1100047,0.98,1,0.98,0.8,1,1,1,0.0502497124076989,1
"curved",100,25,0.5,1100048,0.99,0.98989898989899,0.98,0.9,1,1,0.985714285714286,0.0584991037700558,1
"curved",100,25,0.5,1100049,0.98,0.704081632653061,0.69,0.8,1,0.775,0.655172413793103,0.0396906524474365,0
"curved",100,25,0.5,1100050,0.98,0.908163265306122,0.89,0.8,1,0.866666666666667,0.926470588235294,0.056927395832397,1
"curved",100,25,0.5,1100051,0.98,1,0.98,0.8,1,1,1,0.0580381019796192,1
"curved",100,25,0.5,1100052,0.98,0.877551020408163,0.86,0.8,1,0.961538461538462,0.847222222222222,0.0511664979346746,0.5
"curved",100,25,0.5,1100053,0.99,1,0.99,0.9,1,1,1,0.0725535519691396,1
"curved",100,25,0.5,1100054,0.98,0.918367346938776,0.9,0.8,1,0.966666666666667,0.897058823529412,0.0505943074474338,1
"curved",100,25,0.5,1100055,0.98,1,0.98,0.8,1,1,1,0.057189584971794,1
"curved",100,25,0.5,1100056,0.98,1,0.98,0.8,1,1,1,0.0627077498123269,1
"curved",100,25,0.5,1100057,0.98,1,0.98,0.8,1,1,1,0.0511745350927492,1
"curved",100,25,0.5,1100058,0.98,1,0.98,0.8,1,1,1,0.0492945588722769,1
"curved",100,25,0.5,1100059,0.98,1,0.98,0.8,1,1,1,0.0614571318351493,1
"curved",100,25,0.5,1100060,0.98,1,0.98,0.8,1,1,1,0.0511475895931995,1
"curved",100,25,0.5,1100061,0.98,1,0.98,0.8,1,1,1,0.0529227964503934,1
"curved",100,25,0.5,1100062,0.98,0.948979591836735,0.93,0.8,1,0.976190476190476,0.928571428571429,0.0401042040507962,1
"curved",100,25,0.5,1100063,0.98,1,0.98,0.8,1,1,1,0.0493348226516784,1
"curved",100,25,0.5,1100064,0.98,0.908163265306122,0.89,0.8,1,0.903225806451613,0.91044776119403,0.0490615435411556,1
"curved",100,25,0.5,1100065,0.98,1,0.98,0.8,1,1,1,0.0602728434766709,1
"curved",100,25,0.5,1100066,0.98,0.928571428571429,0.91,0.8,1,0.923076923076923,0.930555555555556,0.0622037692775676,1
"curved",100,25,0.5,1100067,0.98,1,0.98,0.8,1,1,1,0.0640320240931745,1
"curved",100,25,0.5,1100068,0.98,1,0.98,0.8,1,1,1,0.0500240051988377,1
"curved",100,25,0.5,1100069,0.98,1,0.98,0.8,1,1,1,0.0537917492268677,1
"curved",100,25,0.5,1100070,0.98,1,0.98,0.8,1,1,1,0.0670115199665717,1
"curved",100,25,0.5,1100071,0.98,1,0.98,0.8,1,1,1,0.0509850039170688,1
"curved",100,25,0.5,1100072,0.98,0.938775510204082,0.92,0.8,1,1,0.91304347826087,0.0646180732489069,1
"curved",100,25,0.5,1100073,0.98,0.959183673469388,0.94,0.8,1,0.96969696969697,0.953846153846154,0.0542586185507579,1
"curved",100,25,0.5,1100074,0.98,1,0.98,0.8,1,1,1,0.0543086622614728,1
"curved",100,25,0.5,1100075,0.98,0.877551020408163,0.86,0.8,1,0.970588235294118,0.828125,0.0475154805151577,1
"curved",100,25,0.5,1100076,0.98,0.989795918367347,0.97,0.8,1,0.96969696969697,1,0.0520716783995723,1
"curved",100,25,0.5,1100077,0.98,1,0.98,0.8,1,1,1,0.0670482994512094,1
"curved",100,25,0.5,1100078,0.98,1,0.98,0.8,1,1,1,0.0607173020762309,1
"curved",100,25,0.5,1100079,0.98,1,0.98,0.8,1,1,1,0.0460323339830483,1
"curved",100,25,0.5,1100080,0.98,0.887755102040816,0.87,0.8,1,0.911764705882353,0.875,0.0610467588452918,1
"curved",100,25,0.5,1100081,0.98,1,0.98,0.8,1,1,1,0.0730215681466537,1
"curved",100,25,0.5,1100082,0.98,1,0.98,0.8,1,1,1,0.0552811059881751,1
"curved",100,25,0.5,1100083,0.98,1,0.98,0.8,1,1,1,0.0622921063399881,1
"curved",100,25,0.5,1100084,0.98,1,0.98,0.8,1,1,1,0.0611053136033953,1
"curved",100,25,0.5,1100085,0.98,0.959183673469388,0.94,0.8,1,1,0.931034482758621,0.0401672001468248,1
"curved",100,25,0.5,1100086,0.97,1,0.97,0.7,1,1,1,0.0524862286053523,1
"curved",100,25,0.5,1100087,0.98,0.948979591836735,0.93,0.8,1,1,0.929577464788732,0.0584205709949548,1
"curved",100,25,0.5,1100088,0.98,1,0.98,0.8,1,1,1,0.0644058996328598,1
"curved",100,25,0.5,1100089,0.97,1,0.97,0.7,1,1,1,0.0582723018564559,1
"curved",100,25,0.5,1100090,0.98,1,0.98,0.8,1,1,1,0.0543408867176866,1
"curved",100,25,0.5,1100091,0.97,1,0.97,0.7,1,1,1,0.0811421319738513,1
"curved",100,25,0.5,1100092,0.98,1,0.98,0.8,1,1,1,0.0458699939174604,1
"curved",100,25,0.5,1100093,0.98,0.785714285714286,0.77,0.8,1,0.833333333333333,0.77027027027027,0.0594379616378198,1
"curved",100,25,0.5,1100094,0.98,0.897959183673469,0.88,0.8,1,1,0.857142857142857,0.0641076267321809,1
"curved",100,25,0.5,1100095,0.98,0.989795918367347,0.97,0.8,1,1,0.985714285714286,0.0674584361249569,1
"curved",100,25,0.5,1100096,0.98,1,0.98,0.8,1,1,1,0.0532612694682448,1
"curved",100,25,0.5,1100097,0.98,0.959183673469388,0.94,0.8,1,1,0.945945945945946,0.0533761157586458,1
"curved",100,25,0.5,1100098,0.98,1,0.98,0.8,1,1,1,0.0508249413930353,1
"curved",100,25,0.5,1100099,0.99,1,0.99,0.9,1,1,1,0.0621390294085331,1
"curved",100,25,0.5,1100100,0.98,1,0.98,0.8,1,1,1,0.0678643354649093,1
"curved",100,25,0.5,1100101,0.97,0.742268041237113,0.72,0.7,1,0.782608695652174,0.72972972972973,0.0664299309142753,1
"curved",100,25,0.5,1100102,0.98,0.989795918367347,0.97,0.8,1,1,0.986111111111111,0.0653937200676358,1
"curved",100,25,0.5,1100103,0.99,0.96969696969697,0.96,0.9,1,0.96969696969697,0.96969696969697,0.0516691220527326,1
"curved",100,25,0.5,1100104,0.98,0.918367346938776,0.9,0.8,1,0.96969696969697,0.892307692307692,0.0530307780390423,1
"curved",100,25,0.5,1100105,0.98,0.908163265306122,0.89,0.8,1,0.931034482758621,0.898550724637681,0.0565085968019272,1
"curved",100,25,0.5,1100106,0.98,1,0.98,0.8,1,1,1,0.0646880107820317,1
"curved",100,25,0.5,1100107,0.98,0.795918367346939,0.78,0.8,1,0.833333333333333,0.783783783783784,0.0607730208455876,1
"curved",100,25,0.5,1100108,0.98,0.897959183673469,0.88,0.8,1,0.9,0.896551724137931,0.0497703777828028,1
"curved",100,25,0.5,1100109,0.98,0.969387755102041,0.95,0.8,1,1,0.96,0.062518867128873,1
"curved",100,25,0.5,1100110,0.98,0.979591836734694,0.96,0.8,1,0.947368421052632,1,0.043137466619653,1
"curved",100,25,0.5,1100111,0.99,1,0.99,0.9,1,1,1,0.0629057341433604,1
"curved",100,25,0.5,1100112,0.99,1,0.99,0.9,1,1,1,0.0554111990354452,1
"curved",100,25,0.5,1100113,0.98,1,0.98,0.8,1,1,1,0.046285259532463,1
"curved",100,25,0.5,1100114,0.98,1,0.98,0.8,1,1,1,0.0485946585809323,1
"curved",100,25,0.5,1100115,0.98,1,0.98,0.8,1,1,1,0.0756090829096083,1
"curved",100,25,0.5,1100116,0.98,0.989795918367347,0.97,0.8,1,1,0.985507246376812,0.0600241530948851,1
"curved",100,25,0.5,1100117,0.98,1,0.98,0.8,1,1,1,0.0407430484851505,1
"curved",100,25,0.5,1100118,0.99,1,0.99,0.9,1,1,1,0.0656358741358565,1
"curved",100,25,0.5,1100119,0.98,1,0.98,0.8,1,1,1,0.0601887822030808,1
"curved",100,25,0.5,1100120,0.98,0.979591836734694,0.96,0.8,1,1,0.974025974025974,0.0621582672372819,1
"curved",100,25,0.5,1100121,0.98,0.948979591836735,0.93,0.8,1,1,0.925373134328358,0.0494701122760258,1
"curved",100,25,0.5,1100122,0.98,1,0.98,0.8,1,1,1,0.0543794220457073,1
"curved",100,25,0.5,1100123,0.98,0.979591836734694,0.96,0.8,1,1,0.96969696969697,0.0539681068360103,1
"curved",100,25,0.5,1100124,0.98,1,0.98,0.8,1,1,1,0.0568062920058044,1
"curved",100,25,0.5,1100125,0.98,0.979591836734694,0.96,0.8,1,1,0.967741935483871,0.046550775837453,1
"curved",100,25,0.5,1100126,0.98,0.928571428571429,0.91,0.8,1,1,0.911392405063291,0.064499323171024,1
"curved",100,25,0.5,1100127,0.98,0.959183673469388,0.94,0.8,1,1,0.938461538461538,0.0475131498780821,1
"curved",100,25,0.5,1100128,0.98,0.887755102040816,0.87,0.8,1,0.90625,0.878787878787879,0.0587842350192033,1
"curved",100,25,0.5,1100129,0.98,0.979591836734694,0.96,0.8,1,1,0.967213114754098,0.0591531383784333,1
"curved",100,25,0.5,1100130,0.98,1,0.98,0.8,1,1,1,0.0496497802185368,1
"curved",100,25,0.5,1100131,0.98,1,0.98,0.8,1,1,1,0.0623013150410541,1
"curved",100,25,0.5,1100132,0.98,0.989795918367347,0.97,0.8,1,1,0.985294117647059,0.0469230060752838,1
"curved",100,25,0.5,1100133,0.98,0.979591836734694,0.96,0.8,1,0.970588235294118,0.984375,0.0502132548775565,1
"curved",100,25,0.5,1100134,0.98,0.846938775510204,0.83,0.8,1,0.925925925925926,0.816901408450704,0.0523170889800326,0
"curved",100,25,0.5,1100135,0.98,1,0.98,0.8,1,1,1,0.0751489967934771,1
"curved",100,25,0.5,1100136,0.98,1,0.98,0.8,1,1,1,0.0703185749675199,1
"curved",100,25,0.5,1100137,0.98,1,0.98,0.8,1,1,1,0.0551179350008072,1
"curved",100,25,0.5,1100138,0.98,1,0.98,0.8,1,1,1,0.0611211454618835,1
"curved",100,25,0.5,1100139,0.98,0.724489795918367,0.71,0.8,1,0.769230769230769,0.708333333333333,0.0587534854263639,1
"curved",100,25,0.5,1100140,0.98,1,0.98,0.8,1,1,1,0.0586728569635135,1
"curved",100,25,0.5,1100141,0.98,1,0.98,0.8,1,1,1,0.0779031559485635,1
"curved",100,25,0.5,1100142,0.98,0.724489795918367,0.71,0.8,1,0.91304347826087,0.666666666666667,0.0679063943041889,1
"curved",100,25,0.5,1100143,0.97,0.907216494845361,0.88,0.7,1,1,0.884615384615385,0.0597956910272658,1
"curved",100,25,0.5,1100144,0.99,1,0.99,0.9,1,1,1,0.0479656093235222,1
"curved",100,25,0.5,1100145,0.98,1,0.98,0.8,1,1,1,0.0691538803555538,1
"curved",100,25,0.5,1100146,0.99,0.919191919191919,0.91,0.9,1,0.933333333333333,0.91304347826087,0.0567718205717656,1
"curved",100,25,0.5,1100147,0.97,1,0.97,0.7,1,1,1,0.0770942798685815,1
"curved",100,25,0.5,1100148,0.99,0.98989898989899,0.98,0.9,1,1,0.984848484848485,0.0592247573163434,1
"curved",100,25,0.5,1100149,0.98,1,0.98,0.8,1,1,1,0.0552709810976232,1
"curved",100,25,0.5,1100150,0.98,1,0.98,0.8,1,1,1,0.062837157833467,1
"curved",100,25,0.5,1100151,0.98,0.785714285714286,0.77,0.8,1,0.857142857142857,0.766233766233766,0.0564402104224381,0.5
"curved",100,25,0.5,1100152,0.98,1,0.98,0.8,1,1,1,0.0571847510955741,1
"curved",100,25,0.5,1100153,0.98,1,0.98,0.8,1,1,1,0.0608270817519527,1
"curved",100,25,0.5,1100154,0.98,1,0.98,0.8,1,1,1,0.0512088641589254,1
"curved",100,25,0.5,1100155,0.98,1,0.98,0.8,1,1,1,0.0542919198407288,1
"curved",100,25,0.5,1100156,0.97,1,0.97,0.7,1,1,1,0.0600240860063894,1
"curved",100,25,0.5,1100157,0.98,1,0.98,0.8,1,1,1,0.0568905831808489,1
"curved",100,25,0.5,1100158,0.98,1,0.98,0.8,1,1,1,0.0535846785183289,1
"curved",100,25,0.5,1100159,0.98,1,0.98,0.8,1,1,1,0.0487308851722455,1
"curved",100,25,0.5,1100160,0.98,1,0.98,0.8,1,1,1,0.066048058321026,1
"curved",100,25,0.5,1100161,0.98,0.969387755102041,0.95,0.8,1,1,0.958333333333333,0.0642192079396114,1
"curved",100,25,0.5,1100162,0.97,0.835051546391753,0.81,0.7,1,0.933333333333333,0.791044776119403,0.0525751198273604,1
"curved",100,25,0.5,1100163,0.98,1,0.98,0.8,1,1,1,0.0439895921596231,1
"curved",100,25,0.5,1100164,0.98,1,0.98,0.8,1,1,1,0.05546665545108,1
"curved",100,25,0.5,1100165,0.98,1,0.98,0.8,1,1,1,0.0568031280309402,1
"curved",100,25,0.5,1100166,0.97,1,0.97,0.7,1,1,1,0.055766977941786,1
"curved",100,25,0.5,1100167,0.97,1,0.97,0.7,1,1,1,0.0659619834641331,1
"curved",100,25,0.5,1100168,0.98,0.989795918367347,0.97,0.8,1,1,0.985074626865672,0.0701632104574406,1
"curved",100,25,0.5,1100169,0.98,0.959183673469388,0.94,0.8,1,0.90625,0.984848484848485,0.0523537263653456,1
"curved",100,25,0.5,1100170,0.98,1,0.98,0.8,1,1,1,0.0648565515407628,1
"curved",100,25,0.5,1100171,0.98,0.948979591836735,0.93,0.8,1,1,0.932432432432432,0.0584284240308136,1
"curved",100,25,0.5,1100172,0.98,0.959183673469388,0.94,0.8,1,0.964285714285714,0.957142857142857,0.0622691262458023,1
"curved",100,25,0.5,1100173,0.98,1,0.98,0.8,1,1,1,0.0674055830817583,1
"curved",100,25,0.5,1100174,0.98,1,0.98,0.8,1,1,1,0.0584535095495451,1
"curved",100,25,0.5,1100175,0.98,0.969387755102041,0.95,0.8,1,1,0.951612903225806,0.0559325274999493,1
"curved",100,25,0.5,1100176,0.98,0.86734693877551,0.85,0.8,1,0.964285714285714,0.828571428571429,0.0635690562764991,1
"curved",100,25,0.5,1100177,0.98,0.785714285714286,0.77,0.8,1,0.88,0.753424657534247,0.0581544525979043,1
"curved",100,25,0.5,1100178,0.98,1,0.98,0.8,1,1,1,0.0455905080435457,1
"curved",100,25,0.5,1100179,0.98,1,0.98,0.8,1,1,1,0.069785091454257,1
"curved",100,25,0.5,1100180,0.98,1,0.98,0.8,1,1,1,0.0621919134159323,1
"curved",100,25,0.5,1100181,0.98,0.877551020408163,0.86,0.8,1,0.931034482758621,0.855072463768116,0.0612014175628365,1
"curved",100,25,0.5,1100182,0.98,0.928571428571429,0.91,0.8,1,0.942857142857143,0.920634920634921,0.0543508670619753,1
"curved",100,25,0.5,1100183,0.98,1,0.98,0.8,1,1,1,0.0611741954029653,1
"curved",100,25,0.5,1100184,0.98,0.979591836734694,0.96,0.8,1,1,0.971830985915493,0.0545505940105298,1
"curved",100,25,0.5,1100185,0.98,0.826530612244898,0.81,0.8,1,0.866666666666667,0.808823529411765,0.0608835419963555,1
"curved",100,25,0.5,1100186,0.98,0.887755102040816,0.87,0.8,1,0.866666666666667,0.897058823529412,0.059546400840912,1
"curved",100,25,0.5,1100187,0.99,0.98989898989899,0.98,0.9,1,1,0.986301369863014,0.0603746247705691,1
"curved",100,25,0.5,1100188,0.98,0.86734693877551,0.85,0.8,1,1,0.831168831168831,0.0722678691320765,1
"curved",100,25,0.5,1100189,0.98,0.928571428571429,0.91,0.8,1,0.911764705882353,0.9375,0.0518948106450642,1
"curved",100,25,0.5,1100190,0.98,1,0.98,0.8,1,1,1,0.059916375516005,1
"curved",100,25,0.5,1100191,0.98,0.989795918367347,0.97,0.8,1,0.96551724137931,1,0.0622070745690372,1
"curved",100,25,0.5,1100192,0.99,0.939393939393939,0.93,0.9,1,0.888888888888889,0.958333333333333,0.0521532946510788,1
"curved",100,25,0.5,1100193,0.98,0.857142857142857,0.84,0.8,1,0.862068965517241,0.855072463768116,0.0535628285533633,1
"curved",100,25,0.5,1100194,0.98,1,0.98,0.8,1,1,1,0.0706498933981919,1
"curved",100,25,0.5,1100195,0.99,1,0.99,0.9,1,1,1,0.0619248799585534,1
"curved",100,25,0.5,1100196,0.98,1,0.98,0.8,1,1,1,0.0732642783238981,1
"curved",100,25,0.5,1100197,0.98,1,0.98,0.8,1,1,1,0.0541580757612932,1
"curved",100,25,0.5,1100198,0.98,1,0.98,0.8,1,1,1,0.0613544881106895,1
